trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,noise_profile_id,L,profile_id,replicate_id,white_beamspace_snr_target_db,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,raw_vertical_eigenvalues_top6,fbss_eigenvalues_top6,raw_signal_noise_eigengap,fbss_signal_noise_eigengap,vertical_covariance_condition_proxy,fbss_condition_proxy,vertical_hermitian_residual,fbss_hermitian_residual,fb_structure_residual,noise_whitening_residual,sample_eigenvalues_top6,element_music_sample_rank,element_music_rank_threshold,element_music_local_peak_count,element_music_top10_peaks,elevation_fit_valid,elevation_fit_status,elevations_hat_deg,elevation_selection_values,gfbss_candidate_count,gfbss_top10_elevation_peaks,gfbss_selected_elevations,root_polynomial_degree,all_root_count,registered_root_count,top10_registered_root_elevations,root_moduli,root_phases,selected_roots,esprit_shift_matrix_rank,S1_singular_values,esprit_eigenvalue_real,esprit_eigenvalue_imag,esprit_eigenvalue_modulus,esprit_eigenvalue_phase,conditional_az_cml_executed,conditional_az_cml_valid,conditional_az_cml_status,coarse_candidate_count,continuous_start_count,best_coarse_loglik,selected_start,sweep_count,truth_used_in_fit_flag,profile_used_in_fit_flag
MC1_K2_N1_L4_SP14_P3_R06,460,ab93020e6fd5e5c3b575529060c08ee743f34ca3abca67e9f6d9029b374cf868,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,6,14,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[6.5580183650162462 1.7130867907221641 1.6148031743437803 1.5423916116133858 1.4762507068930324 1.4252973877617603],[6.2244018994882655 1.3564517988997256 1.3132832873915865 1.2549588468655239 1.2271261424363566 1.1871623550349759],1.06086414613244,1.03287067757778,14.4139873442441,8.65610179645215,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP18_P3_R06,461,aa39a45e2539b1946238d385fc55bbd413835b2b736510839923a7fc95234dbc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,6,18,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[15.082837793207563 1.7152049542249301 1.6164510964758965 1.5473117726216148 1.4776908963934674 1.4274349037325911],[14.423137856226216 1.3632311685563545 1.320614930896846 1.2573840756674777 1.2274261696201021 1.1874341094339238],1.06109300675061,1.0322699953351,33.1928867286624,20.0549678543817,0,0,0,0,[1425.0082971569404 539.50690849309865 533.36414300624358 482.77427845971681 3.7187821173523889e-12 2.9209465126398654e-12],4,4.72937244921923e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP18_P3_R06,461,aa39a45e2539b1946238d385fc55bbd413835b2b736510839923a7fc95234dbc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,6,18,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[15.082837793207563 1.7152049542249301 1.6164510964758965 1.5473117726216148 1.4776908963934674 1.4274349037325911],[14.423137856226216 1.3632311685563545 1.320614930896846 1.2573840756674777 1.2274261696201021 1.1874341094339238],1.06109300675061,1.0322699953351,33.1928867286624,20.0549678543817,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.81155286677693828 0.16539433228667799],[0.58297877696139577 0.37501305240123572],[0.99924086683905788 0.40986592274041034],[0.62293534956139063 1.1554216523060739],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP18_P3_R06,461,aa39a45e2539b1946238d385fc55bbd413835b2b736510839923a7fc95234dbc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,6,18,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[15.082837793207563 1.7152049542249301 1.6164510964758965 1.5473117726216148 1.4776908963934674 1.4274349037325911],[14.423137856226216 1.3632311685563545 1.320614930896846 1.2573840756674777 1.2274261696201021 1.1874341094339238],1.06109300675061,1.0322699953351,33.1928867286624,20.0549678543817,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP18_P3_R06,461,aa39a45e2539b1946238d385fc55bbd413835b2b736510839923a7fc95234dbc,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,6,18,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[15.082837793207563 1.7152049542249301 1.6164510964758965 1.5473117726216148 1.4776908963934674 1.4274349037325911],[14.423137856226216 1.3632311685563545 1.320614930896846 1.2573840756674777 1.2274261696201021 1.1874341094339238],1.06109300675061,1.0322699953351,33.1928867286624,20.0549678543817,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP22_P3_R06,462,1060e1c6d4642f29937120c568cd975a98119b8fc56c7998a270761f027d88a9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,6,22,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[36.720699404976557 1.716249525215175 1.6171507312293005 1.5539340454080606 1.4797594068718636 1.4293973976666738],[35.248102140418467 1.401026826236587 1.3324961773162471 1.2635665702620107 1.2288734832081305 1.1924573272976595],1.0612798745795,1.05143027806531,80.9438803859971,49.0040093797681,0,0,0,0,[2831.7220365212129 539.76512356401167 533.90940685205612 484.15773405737912 4.7450718887825698e-12 4.2214982222052224e-12],4,9.45874489843845e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP22_P3_R06,462,1060e1c6d4642f29937120c568cd975a98119b8fc56c7998a270761f027d88a9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,6,22,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[36.720699404976557 1.716249525215175 1.6171507312293005 1.5539340454080606 1.4797594068718636 1.4293973976666738],[35.248102140418467 1.401026826236587 1.3324961773162471 1.2635665702620107 1.2288734832081305 1.1924573272976595],1.0612798745795,1.05143027806531,80.9438803859971,49.0040093797681,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.81201016383914237 0.57107790366915501],[0.58391639318509836 0.29182703297540402],[1.0001594174972135 0.64132128393994869],[0.6234299769294378 0.47241747675175866],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP22_P3_R06,462,1060e1c6d4642f29937120c568cd975a98119b8fc56c7998a270761f027d88a9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,6,22,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[36.720699404976557 1.716249525215175 1.6171507312293005 1.5539340454080606 1.4797594068718636 1.4293973976666738],[35.248102140418467 1.401026826236587 1.3324961773162471 1.2635665702620107 1.2288734832081305 1.1924573272976595],1.0612798745795,1.05143027806531,80.9438803859971,49.0040093797681,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP22_P3_R06,462,1060e1c6d4642f29937120c568cd975a98119b8fc56c7998a270761f027d88a9,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,6,22,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[36.720699404976557 1.716249525215175 1.6171507312293005 1.5539340454080606 1.4797594068718636 1.4293973976666738],[35.248102140418467 1.401026826236587 1.3324961773162471 1.2635665702620107 1.2288734832081305 1.1924573272976595],1.0612798745795,1.05143027806531,80.9438803859971,49.0040093797681,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SM6_P3_R07,463,218be89535d6ba47e3b5efb7b4adb540af4c10f1cb263fbd560112fbeba73dbf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,7,-6,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[1.7181608691777457 1.6528708210444991 1.5967268495330202 1.530714613663309 1.4622235455423915 1.3696948003704772],[1.3377619165569372 1.3182041446067398 1.2703852627344041 1.2279389138964711 1.2037256083752115 1.1925566012629933],1.03516191359086,1.03764124417612,3.64621112249728,1.96395580988386,0,0,0,0,[546.73595556187479 526.77560056719176 510.6478187504789 491.14821449812649 8.2007236530754905e-13 7.7068384698270433e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SM6_P3_R07,463,218be89535d6ba47e3b5efb7b4adb540af4c10f1cb263fbd560112fbeba73dbf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,7,-6,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[1.7181608691777457 1.6528708210444991 1.5967268495330202 1.530714613663309 1.4622235455423915 1.3696948003704772],[1.3377619165569372 1.3182041446067398 1.2703852627344041 1.2279389138964711 1.2037256083752115 1.1925566012629933],1.03516191359086,1.03764124417612,3.64621112249728,1.96395580988386,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.3034821555012609 -0.0025859359198490868],[0.48642379095062238 -0.46250299278417784],[0.57333194844737745 0.46251022193990782],[1.0129849327999449 -1.5763874451534028],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SM6_P3_R07,463,218be89535d6ba47e3b5efb7b4adb540af4c10f1cb263fbd560112fbeba73dbf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,7,-6,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[1.7181608691777457 1.6528708210444991 1.5967268495330202 1.530714613663309 1.4622235455423915 1.3696948003704772],[1.3377619165569372 1.3182041446067398 1.2703852627344041 1.2279389138964711 1.2037256083752115 1.1925566012629933],1.03516191359086,1.03764124417612,3.64621112249728,1.96395580988386,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SM6_P3_R07,463,218be89535d6ba47e3b5efb7b4adb540af4c10f1cb263fbd560112fbeba73dbf,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,7,-6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[1.7181608691777457 1.6528708210444991 1.5967268495330202 1.530714613663309 1.4622235455423915 1.3696948003704772],[1.3377619165569372 1.3182041446067398 1.2703852627344041 1.2279389138964711 1.2037256083752115 1.1925566012629933],1.03516191359086,1.03764124417612,3.64621112249728,1.96395580988386,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP0_P3_R07,464,9dd54dce7bcf9583267821da4a35719f17412802099fb4cd9e959c5f3c8e4650,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,7,0,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[1.739868780757823 1.6663635260017984 1.6039663070807735 1.5331706630420194 1.4655623868918761 1.3715439722733247],[1.4010860850182114 1.3192252677515888 1.2789431528276982 1.2301721142161222 1.2054168637225149 1.1935425048142447],1.03890182645706,1.03149640766662,3.69579350290983,2.0533743269897,0,0,0,0,[551.26145897788444 528.14227348470979 511.14419327019556 495.22110385960576 8.5676346117312561e-13 8.457724531338265e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP0_P3_R07,464,9dd54dce7bcf9583267821da4a35719f17412802099fb4cd9e959c5f3c8e4650,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,7,0,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[1.739868780757823 1.6663635260017984 1.6039663070807735 1.5331706630420194 1.4655623868918761 1.3715439722733247],[1.4010860850182114 1.3192252677515888 1.2789431528276982 1.2301721142161222 1.2054168637225149 1.1935425048142447],1.03890182645706,1.03149640766662,3.69579350290983,2.0533743269897,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.53196399598611421 0.04043814902383687],[0.57933947995123392 -0.50373299980277819],[0.78652395135538034 0.50535351882299162],[0.82800292145053045 -1.4906911579905127],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP0_P3_R07,464,9dd54dce7bcf9583267821da4a35719f17412802099fb4cd9e959c5f3c8e4650,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,7,0,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[1.739868780757823 1.6663635260017984 1.6039663070807735 1.5331706630420194 1.4655623868918761 1.3715439722733247],[1.4010860850182114 1.3192252677515888 1.2789431528276982 1.2301721142161222 1.2054168637225149 1.1935425048142447],1.03890182645706,1.03149640766662,3.69579350290983,2.0533743269897,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP0_P3_R07,464,9dd54dce7bcf9583267821da4a35719f17412802099fb4cd9e959c5f3c8e4650,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,7,0,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[1.739868780757823 1.6663635260017984 1.6039663070807735 1.5331706630420194 1.4655623868918761 1.3715439722733247],[1.4010860850182114 1.3192252677515888 1.2789431528276982 1.2301721142161222 1.2054168637225149 1.1935425048142447],1.03890182645706,1.03149640766662,3.69579350290983,2.0533743269897,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP6_P3_R07,465,5ea08b7ab2936b78bb2cd17b956ef1e91c60b0bf5461b6f33776581a0cb89812,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,7,6,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[2.1070026085166278 1.6900761145552938 1.6135699165501234 1.5390139710659581 1.4830546413028087 1.4263988383231232],[1.9078540951979068 1.3197411886235288 1.2901945497005729 1.2398561045255962 1.2080163474935914 1.196538755652925],1.04741424416783,1.02290091748552,4.48421820365837,2.79068097853999,0,0,0,0,[579.29098694217623 531.24792215122307 513.84737340068898 504.56103592864889 1.1312216034267698e-12 1.0376165319890362e-12],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP6_P3_R07,465,5ea08b7ab2936b78bb2cd17b956ef1e91c60b0bf5461b6f33776581a0cb89812,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,7,6,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[2.1070026085166278 1.6900761145552938 1.6135699165501234 1.5390139710659581 1.4830546413028087 1.4263988383231232],[1.9078540951979068 1.3197411886235288 1.2901945497005729 1.2398561045255962 1.2080163474935914 1.196538755652925],1.04741424416783,1.02290091748552,4.48421820365837,2.79068097853999,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.76517402049903749 0.10136934373170911],[0.59265499041011016 -0.49610290492974807],[0.96784875848691831 0.50635346955297156],[0.65902025143754828 -1.3692395605296919],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP6_P3_R07,465,5ea08b7ab2936b78bb2cd17b956ef1e91c60b0bf5461b6f33776581a0cb89812,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,7,6,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[2.1070026085166278 1.6900761145552938 1.6135699165501234 1.5390139710659581 1.4830546413028087 1.4263988383231232],[1.9078540951979068 1.3197411886235288 1.2901945497005729 1.2398561045255962 1.2080163474935914 1.196538755652925],1.04741424416783,1.02290091748552,4.48421820365837,2.79068097853999,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP6_P3_R07,465,5ea08b7ab2936b78bb2cd17b956ef1e91c60b0bf5461b6f33776581a0cb89812,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,7,6,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[2.1070026085166278 1.6900761145552938 1.6135699165501234 1.5390139710659581 1.4830546413028087 1.4263988383231232],[1.9078540951979068 1.3197411886235288 1.2901945497005729 1.2398561045255962 1.2080163474935914 1.196538755652925],1.04741424416783,1.02290091748552,4.48421820365837,2.79068097853999,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP10_P3_R07,466,216b978d97db1c14a2b2a5161744e51daf41775cb95d80ea7bd9a2602eb66e26,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,WHITE,4,P3,7,10,1,APPLICABLE,0,0,MUSIC_FEWER_THAN_TWO_PEAKS,[3.3075633309322381 1.6959938426032755 1.615691524704991 1.5436379074702924 1.5082076261284187 1.4508497113747785],[3.137887134810903 1.3209644024040539 1.3004266133730942 1.2559174444013514 1.2104270003898687 1.1972294308842475],1.04970151583419,1.01579311652019,7.05036561566149,4.58457620687328,0,0,0,0,[656.30518180561523 533.35254193010883 519.49826281813034 508.2721301397537 1.022943111451998e-12 9.8968533085509449e-13],4,2.36468622460961e-10,1,[NaN NaN],0,MUSIC_FEWER_THAN_TWO_PEAKS,,,0,,,0,0,0,,,,,0,,,,,,0,0,NOT_APPLICABLE,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP10_P3_R07,466,216b978d97db1c14a2b2a5161744e51daf41775cb95d80ea7bd9a2602eb66e26,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,WHITE,4,P3,7,10,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[3.3075633309322381 1.6959938426032755 1.615691524704991 1.5436379074702924 1.5082076261284187 1.4508497113747785],[3.137887134810903 1.3209644024040539 1.3004266133730942 1.2559174444013514 1.2104270003898687 1.1972294308842475],1.04970151583419,1.01579311652019,7.05036561566149,4.58457620687328,0,0,0,0,,0,NaN,0,,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,[NaN NaN],[NaN NaN],0,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],2,,[0.80196157032777937 0.20184915340201839],[0.586126126370206 -0.42059304612646409],[0.99332079224001979 0.4665207296348679],[0.63114220750574734 -1.1233449701248746],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP10_P3_R07,466,216b978d97db1c14a2b2a5161744e51daf41775cb95d80ea7bd9a2602eb66e26,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,WHITE,4,P3,7,10,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[3.3075633309322381 1.6959938426032755 1.615691524704991 1.5436379074702924 1.5082076261284187 1.4508497113747785],[3.137887134810903 1.3209644024040539 1.3004266133730942 1.2559174444013514 1.2104270003898687 1.1972294308842475],1.04970151583419,1.01579311652019,7.05036561566149,4.58457620687328,0,0,0,0,,0,NaN,0,,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,[NaN NaN],[NaN NaN],0,,[NaN NaN],59,60,1,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
MC1_K2_N1_L4_SP10_P3_R07,466,216b978d97db1c14a2b2a5161744e51daf41775cb95d80ea7bd9a2602eb66e26,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,WHITE,4,P3,7,10,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[3.3075633309322381 1.6959938426032755 1.615691524704991 1.5436379074702924 1.5082076261284187 1.4508497113747785],[3.137887134810903 1.3209644024040539 1.3004266133730942 1.2559174444013514 1.2104270003898687 1.1972294308842475],1.04970151583419,1.01579311652019,7.05036561566149,4.58457620687328,0,0,0,0,,0,NaN,0,,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,[NaN NaN],[NaN NaN],1,,[NaN NaN],0,0,0,,[NaN NaN],,[NaN NaN],0,,[NaN NaN],[0 0],[NaN NaN],[NaN NaN],0,0,NOT_RUN_ELEVATION_INVALID,0,0,NaN,,0,0,0
